ID,חברה,מס' אתר,עיר,כתובת האתר,רשות מקומית,תחום שיפוט,X_ITM,Y_ITM,סוג אתר,תאריך היתר הקמה,תאריך היתר הפעלה,בדיקה תקופתית אחרונה,היתר קרינה,עוצמה מרבית תיאורטית בµW לסמר,העוצמה ביחס לסף הבריאותי [%],תאור נקודה בה התקבלה תוצאה מירבית,קובץ הקמה,קובץ הפעלה,טכנולוגיית שידור
3990,PHI (משרת את הוט ופרטנר),EA2196D,ירושלים,אבו טור,עירית ירושלים,ירושלים,222049,630022,תורן על הגג,23/07/2024,11/09/2024,08/07/2024,יש היתר,56.77,7.98,בתוך הבית במרחק 15 מטר,http://documents.sviva.gov.il/B001_1_EA2196D_20240723_1130.pdf,http://documents.sviva.gov.il/B002_1_EA2196D_20240911_1141.pdf,דור 3 4
3991,PHI (משרת את הוט ופרטנר),NS4356A,חדרה,שדרות רוטשילד 40 קניון חדרה,עירית חדרה,חדרה,192887,704920,תורן על הגג,29/09/2024,28/10/2020,09/07/2024,יש היתר,53.42,6.99,מגדל מגורים בגיבורים 71 במרחק 60 מטר,http://documents.sviva.gov.il/B001_1_NS4356A_20240929_1004.pdf,http://documents.sviva.gov.il/B002_1_NS4356A_20201028_0910.pdf,דור 2 3 4 5
3992,PHI (משרת את הוט ופרטנר),TS0413B,זרחיה,מושב זרחיה,מ.א שפיר,באר טוביה,176964,620693,תורן קרקעי,10/03/2020,11/11/2020,09/07/2024,יש היתר,4.74,0.78,קרקע במרחק 30 מטר,http://documents.sviva.gov.il/B001_1_TS0413B_20200309_2300.pdf,http://documents.sviva.gov.il/B002_1_TS0413B_20201111_0946.pdf,דור 2 3 4
3993,PHI (משרת את הוט ופרטנר),NS0903C,עמק חפר,ליד בית פרישמן א.ת. עמק חפר,מ.א עמק חפר,מפעלי חפר,190768,701345,תורן קרקעי,08/09/2020,17/11/2020,09/07/2024,יש היתר,28.68,3.97,במבנה תעשייה - קומה 3 במרחק 77 מטר,http://documents.sviva.gov.il/B001_1_NS0903C_20200908_1308.pdf,http://documents.sviva.gov.il/B002_1_NS0903C_20201117_0805.pdf,דור 2 3 4 5
3994,PHI (משרת את הוט ופרטנר),NN4463C,כרמיאל,א.ת. כרמיאל - החרושת 39,עירית כרמיאל,כרמיאל,230294,758888,תורן על הגג,01/09/2020,22/11/2020,09/07/2024,יש היתר,29.54,4.09,במבנה תעשיה סיטונאות במרחק 70 מטר,http://documents.sviva.gov.il/B001_1_NN4463C_20200901_1748.pdf,http://documents.sviva.gov.il/B002_1_NN4463C_20201122_1025.pdf,דור 2 3 4 5
3995,PHI (משרת את הוט ופרטנר),NS3211D,נתניה,רזיאל 1 פינת הרצל,עירית נתניה,נתניה,187147,692685,תורן על הגג,14/09/2020,24/11/2020,09/07/2024,יש היתר,80.5,9.82,צפויה ברח` ראובן ברקת 3 - מבנה משרדים - קומה 10 במרחק 66 מטר,http://documents.sviva.gov.il/B001_1_NS3211D_20200914_0949.pdf,http://documents.sviva.gov.il/B002_1_NS3211D_20201124_1450.pdf,דור 2 3 4 5
3996,PHI (משרת את הוט ופרטנר),NE4199D,עפולה,עפולה עלית אולם הספורט,עירית עפולה,עפולה,230268,725748,תורן על הגג,01/09/2020,25/11/2020,09/07/2024,יש היתר,4.74,0.77,במרכז מורשת * במרחק 56 מטר,http://documents.sviva.gov.il/B001_1_NE4199D_20200901_1746.pdf,http://documents.sviva.gov.il/B002_1_NE4199D_20201125_1536.pdf,דור 2 3 4 5
3997,PHI (משרת את הוט ופרטנר),NE4295B,אתר דרך,תענכים,מ.א אפעל,מגידו,223182,720950,תורן על הגג,08/09/2020,25/11/2020,09/07/2024,יש היתר,4.66,0.83,בת דלק פז במרחק 58 מטר ובכיוון,http://documents.sviva.gov.il/B001_1_NE4295B_20200908_0901.pdf,http://documents.sviva.gov.il/B002_1_NE4295B_20201125_1538.pdf,דור 2 3 4
3998,PHI (משרת את הוט ופרטנר),NS0557C,חדרה,הילל יפה,עירית חדרה,חדרה,192370,704687,תורן על הגג,17/08/2020,01/12/2020,09/07/2024,יש היתר,40.09,5.48,בהילל יפה 22 במרחק 77 מטר,http://documents.sviva.gov.il/B001_1_NS0557C_20200817_1740.pdf,http://documents.sviva.gov.il/B002_1_NS0557C_20201201_1022.pdf,דור 2 3 4 5
3999,PHI (משרת את הוט ופרטנר),NS3219J,נתניה,בית מטבחיים רח` הרכב,עירית נתניה,נתניה,188440,691246,תורן קרקעי,29/06/2014,01/12/2020,09/07/2024,יש היתר,7.13,1.14,מבנה,http://documents.sviva.gov.il/B001_1_NS3219J_20140630_1340.pdf,http://documents.sviva.gov.il/B002_1_NS3219J_20201201_1320.pdf,דור 2 3 4
4000,PHI (משרת את הוט ופרטנר),NN4325A,טבריה,מלון מרקורי טבריה,עירית טבריה,טבריה,250993,744250,תורן על הגג,27/05/2020,03/12/2020,09/07/2024,יש היתר,42.82,5.72,בגג תחתון במרחק 15 מטר,http://documents.sviva.gov.il/B001_1_NN4325A_20200527_1918.pdf,http://documents.sviva.gov.il/B002_1_NN4325A_20201203_1333.pdf,דור 2 3 4
4001,PHI (משרת את הוט ופרטנר),NE4191E,מי עמי,בכניסה לישוב,מ.א מנשה אלונה,מי עמי,214423,712430,תורן קרקעי,13/05/2021,18/10/2021,09/07/2024,יש היתר,0.99,0.12,במבנה מגורים 2 במרחק 36 מטר,http://documents.sviva.gov.il/B001_1_NE4191E_20210513_1545.pdf,http://documents.sviva.gov.il/B002_1_NE4191E_20211018_1657.pdf,דור 3 4 5
4002,PHI (משרת את הוט ופרטנר),NN1858B,טבריה,השומר 47,עירית טבריה,טבריה,249749,744938,תורן על הגג,25/03/2021,10/11/2021,09/07/2024,יש היתר,36.44,6.92,במרכז קליטה בנין צפוני -דהאן השמעון 4 במרחק 29 מטר,http://documents.sviva.gov.il/B001_1_NN1858B_20210325_0743.pdf,http://documents.sviva.gov.il/B002_1_NN1858B_20211110_0647.pdf,דור 2 3 4 5
4003,PHI (משרת את הוט ופרטנר),NS6505D,קדימה,תורן הוט קדימה,מ.מקומית קדימה,צורן קדימה,192960,687754,תורן קרקעי,20/10/2021,10/11/2021,09/07/2024,יש היתר,2.16,0.38,בחממות גידול ירקות במרחק 48.9 מטר,http://documents.sviva.gov.il/B001_1_NS6505D_20211020_1314.pdf,http://documents.sviva.gov.il/B002_1_NS6505D_20211110_0650.pdf,דור 2 3 4
4004,PHI (משרת את הוט ופרטנר),EI2413A,ירושלים,בית חולים אלמקאסד,עירית ירושלים,ירושלים,223345,631980,אתר זעיר פנימי,22/08/2022,24/08/2022,09/07/2024,יש היתר,27.41,5.13,במפלס הרצפה מול אנטנת פנל במרחק 0.6 מטר,http://documents.sviva.gov.il/B001_1_EI2413A_20220822_1101.pdf,http://documents.sviva.gov.il/B002_1_EI2413A_20220824_0915.pdf,דור 2 3 4
4005,PHI (משרת את הוט ופרטנר),NN4420B,כחל,ליד תחנת הדלק,מ.א מבואות החרמון,מבואות החרמון,249206,756640,תורן קרקעי,21/01/2018,29/09/2022,09/07/2024,יש היתר,0.7,0.09,רמה זו צפויה בבחנות בתחנת דלק במרחק 23 מטר,http://documents.sviva.gov.il/B001_1_NN4420B_20180121_1038.pdf,http://documents.sviva.gov.il/B002_1_NN4420B_20220929_1320.pdf,דור 2 3 4
4006,PHI (משרת את הוט ופרטנר),IN4967D,כרמיאל,תקשוב,עירית כרמיאל,כרמיאל,230648,759145,מתקן גישה אלחוטי,21/12/2017,24/10/2022,09/07/2024,יש היתר,9.64,1.27,רמה זו צפויה בת דלק פז במרחק 55 מטר,http://documents.sviva.gov.il/B001_1_IN4967D_20171221_0945.pdf,http://documents.sviva.gov.il/B002_1_IN4967D_20221024_1519.pdf,דור 2 3 4
4007,PHI (משרת את הוט ופרטנר),NN4298A,טבריה,מלון רויאל פלאז`ה,עירית טבריה,טבריה,252090,741029,אנטנת עוקץ,12/08/2018,27/08/2023,09/07/2024,יש היתר,20.24,2.51,רמה זו צפויה בבחלון חדר 916 במרחק 4 מטר,http://documents.sviva.gov.il/B001_1_NN4298A_20180812_1125.pdf,http://documents.sviva.gov.il/B002_1_NN4298A_20230827_1726.pdf,דור 2 3 4
4008,PHI (משרת את הוט ופרטנר),NE4200C,עפולה,גבעת המורה,עירית עפולה,עפולה,231162,725770,תורן קרקעי,15/08/2023,18/09/2023,09/07/2024,יש היתר,25.35,4.24,מבני מגורים אבן גבירול 4-8 במרחק 91 מטר,http://documents.sviva.gov.il/B001_1_NE4200C_20230815_1106.pdf,http://documents.sviva.gov.il/B002_1_NE4200C_20230918_0940.pdf,דור 2 3 4
4009,PHI (משרת את הוט ופרטנר),SI5481A,קרית גת,אינטל קרית גת,עירית קרית גת,קרית גת,179930,611450,אתר זעיר פנימי,31/01/2010,17/07/2024,09/07/2024,יש היתר,22.96,4.91,מפלס הרצפה,,http://documents.sviva.gov.il/B002_1_SI5481A_20240717_1454.pdf,דור 3
4010,PHI (משרת את הוט ופרטנר),NS3378A,משמרת,תנופורט משמרת,מ.א לב השרון,לב השרון,192674,682269,תורן על הגג,13/05/2019,01/08/2024,09/07/2024,יש היתר,3.88,0.69,בהאנגר במרחק 7.1 מטר,http://documents.sviva.gov.il/B001_1_NS3378A_20190513_1005.pdf,http://documents.sviva.gov.il/B002_1_NS3378A_20240801_0935.pdf,דור 2 3 4
4011,PHI (משרת את הוט ופרטנר),NS6267A,תל מונד,תל מונד,מ.מקומית תל מונד,תל מונד,190734,683728,תורן קרקעי,23/09/2019,01/08/2024,09/07/2024,יש היתר,1.87,0.38,במתחם גן הארועים במרחק 31 מטר,http://documents.sviva.gov.il/B001_1_NS6267A_20190923_1340.pdf,http://documents.sviva.gov.il/B002_1_NS6267A_20240801_0935.pdf,דור 2 3 4
4012,PHI (משרת את הוט ופרטנר),NS3160G,תל מונד,שטח פתוח  - בכניסה המערבית ליישוב מכביש 553,מ.מקומית תל מונד,לב השרון,191925,685013,תורן קרקעי,30/04/2019,01/08/2024,09/07/2024,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום.,http://documents.sviva.gov.il/B001_1_NS3160G_20190430_0735.pdf,http://documents.sviva.gov.il/B002_1_NS3160G_20240801_0948.pdf,דור 2 3 4
4013,PHI (משרת את הוט ופרטנר),JC1151K,ירושלים,אוגוסטה ויקטוריה,עירית ירושלים,ירושלים,223479,632172,מתקן גישה אלחוטי,29/07/2024,06/08/2024,09/07/2024,יש היתר,70.94,7.98,מבנה מגורים - קומה 2 במרחק 16 מטר,http://documents.sviva.gov.il/B001_1_JC1151K_20240729_1239.pdf,http://documents.sviva.gov.il/B002_1_JC1151K_20240806_0751.pdf,דור 2 3 4
4014,PHI (משרת את הוט ופרטנר),WE3636A,כפר סבא,משה דיין 30,עירית כפר סבא,כפר סבא,192726,676016,תורן על הגג,25/08/2020,03/11/2020,10/07/2024,יש היתר,57.59,7.99,מגורים בשטח מרכז קליטה -ק. 3 במרחק 41 מטר,http://documents.sviva.gov.il/B001_1_WE3636A_20200825_0930.pdf,http://documents.sviva.gov.il/B002_1_WE3636A_20201103_1712.pdf,דור 2 3 4 5
4015,PHI (משרת את הוט ופרטנר),TE0011A,ראש העין,העמל 8,עירית ראש העין,ראש העין,196917,668206,תורן על הגג,21/07/2020,03/11/2020,10/07/2024,יש היתר,31.59,5.2,במבנה משרדים - ק. 4 במרחק 47 מטר,http://documents.sviva.gov.il/B001_1_TE0011A_20200721_1316.pdf,http://documents.sviva.gov.il/B002_1_TE0011A_20201103_1632.pdf,דור 2 3 4 5
4016,PHI (משרת את הוט ופרטנר),EA2078C,אריאל,בריכת מים,מ.מקומית אריאל,אריאל,216865,668130,תורן קרקעי,19/08/2020,19/11/2020,10/07/2024,יש היתר,15.21,1.88,"בביה""ס מקיף אריאל במרחק 123 מטר",http://documents.sviva.gov.il/B001_1_EA2078C_20200819_1819.pdf,http://documents.sviva.gov.il/B002_1_EA2078C_20201119_0837.pdf,דור 2 3 4 5
4017,PHI (משרת את הוט ופרטנר),WE3167B,כפר סבא,רח` ויצמן תחנת מרכזית כפר סבא,עירית כפר סבא,כפר סבא,192149,675658,תורן על הגג,24/08/2020,24/11/2020,10/07/2024,יש היתר,51.99,6.94,בויצמן 162 במרחק 65 מטר,http://documents.sviva.gov.il/B001_1_WE3167B_20200824_1518.pdf,http://documents.sviva.gov.il/B002_1_WE3167B_20201124_1019.pdf,דור 2 3 4 5
4018,PHI (משרת את הוט ופרטנר),NC0503E,חיפה,הנאמנים 2,עירית חיפה,חיפה,199954,747248,תורן על הגג,23/08/2020,30/11/2020,10/07/2024,יש היתר,13.3,1.6,בשדרות המגינים 44-64 במרחק 50 מטר,http://documents.sviva.gov.il/B001_1_NC0503E_20200823_1824.pdf,http://documents.sviva.gov.il/B002_1_NC0503E_20201130_1750.pdf,דור 2 3 4 5
4019,PHI (משרת את הוט ופרטנר),TN0089B,כפר סבא,איצטדיון כפר סבא,עירית כפר סבא,כפר סבא,193207,676441,תורן על הגג,15/07/2020,01/12/2020,10/07/2024,יש היתר,16.31,2.23,במשרדי האצטדיון במרחק 80 מטר,http://documents.sviva.gov.il/B001_1_TN0089B_20200715_1351.pdf,http://documents.sviva.gov.il/B002_1_TN0089B_20201201_1324.pdf,דור 2 3 4 5
4020,PHI (משרת את הוט ופרטנר),WE3215D,קלמניה,קלמניה,מ.א דרום השרון,בית ברל,192787,678960,תורן קרקעי,08/05/2014,06/12/2020,10/07/2024,יש היתר,2.43,0.42,מבנה,http://documents.sviva.gov.il/B001_1_WE3215D_20140511_1711.pdf,http://documents.sviva.gov.il/B002_1_WE3215D_20201206_0850.pdf,דור 2 3 4
4021,PHI (משרת את הוט ופרטנר),WE6271B,אלפי מנשה,גג בית העירייה,מ.מקומית אלפי מנשה,אלפי מנשה,201587,675289,תורן על הגג,19/01/2014,17/12/2020,10/07/2024,יש היתר,17.76,2.18,מבנה,http://documents.sviva.gov.il/B001_1_WE6271B_20140119_0944.pdf,http://documents.sviva.gov.il/B002_1_WE6271B_20201217_1645.pdf,דור 3 4
4022,PHI (משרת את הוט ופרטנר),EM2071C,ירושלים,ישיבת האידרא,עירית ירושלים,ירושלים,222201,631585,מתקן גישה אלחוטי,17/06/2021,16/08/2021,10/07/2024,יש היתר,68.27,9.22,במבנה מגורים - קומה 1 במרחק 18 מטר,http://documents.sviva.gov.il/B001_1_EM2071C_20210617_1603.pdf,http://documents.sviva.gov.il/B002_1_EM2071C_20210816_0745.pdf,דור 2 3 4
4023,PHI (משרת את הוט ופרטנר),WE3155G,ג`לג`וליה,ג`לג`וליה דרום שדה חמד,מ.מקומית ג`לג`וליה,ג'לג'וליה,195104,672949,תורן קרקעי,04/10/2021,10/11/2021,10/07/2024,יש היתר,4.18,0.54,במתחם משתלה במרחק 40 מטר,http://documents.sviva.gov.il/B001_1_WE3155G_20211004_0906.pdf,http://documents.sviva.gov.il/B002_1_WE3155G_20211110_0910.pdf,דור 2 3 4 5
4024,PHI (משרת את הוט ופרטנר),EA2380A,ירושלים,רחוב לופו,עירית ירושלים,ירושלים,221578,629330,מתקן גישה אלחוטי,05/01/2017,06/12/2021,10/07/2024,יש היתר,26.96,3.68,במבנה מגורים מרדכי כספי 26 - ק.2 במרחק 20 מטר,http://documents.sviva.gov.il/B001_1_EA2380A_20170105_1353.pdf,http://documents.sviva.gov.il/B002_1_EA2380A_20211206_0931.pdf,דור 2 3 4
4025,PHI (משרת את הוט ופרטנר),JC1044B,ירושלים,עמק רפאים 43,עירית ירושלים,ירושלים,220802,629990,אנטנת עוקץ,19/09/2021,13/11/2022,10/07/2024,יש היתר,37.96,5.62,בעמק רפאים 46 - מבנה מגורים קומה 3 במרחק 40 מטר,http://documents.sviva.gov.il/B001_1_JC1044B_20210919_1322.pdf,http://documents.sviva.gov.il/B002_1_JC1044B_20221113_1159.pdf,דור 2 3 4
4026,PHI (משרת את הוט ופרטנר),NS6400A,נתניה,קניון השרון,עירית נתניה,נתניה,187226,692587,אנטנת עוקץ,11/07/2022,15/11/2022,10/07/2024,יש היתר,74.22,9.96,בהפורצים 9 - מבנה מגורים - קומה 2 במרחק 43 מטר,http://documents.sviva.gov.il/B001_1_NS6400A_20220711_1010.pdf,http://documents.sviva.gov.il/B002_1_NS6400A_20221115_0951.pdf,דור 2 3 4
4027,PHI (משרת את הוט ופרטנר),NS0828B,צור משה,צור משה מזרח תורן עונים בירוק,מ.א לב השרון,לב השרון,193321,689730,תורן קרקעי,29/03/2022,15/11/2022,10/07/2024,יש היתר,1.11,0.26,במחסן חד קומתי במרחק 47 מטר,http://documents.sviva.gov.il/B001_1_NS0828B_20220329_1523.pdf,http://documents.sviva.gov.il/B002_1_NS0828B_20221115_1042.pdf,דור 2 3 4
4028,PHI (משרת את הוט ופרטנר),NC0507A,חיפה,הרצל 92,עירית חיפה,חיפה,200732,745509,אנטנת עוקץ,04/03/2024,17/07/2024,10/07/2024,יש היתר,63.89,7.86,ילג 31-37 במרחק 58.70 מטר,http://documents.sviva.gov.il/B001_1_NC0507A_20240304_1327.pdf,http://documents.sviva.gov.il/B002_1_NC0507A_20240717_1457.pdf,דור 2 3 4 5
4029,PHI (משרת את הוט ופרטנר),ER8098B,ירושלים,שמריהו לוין 84 ירושלים,עירית ירושלים,ירושלים,216065,630681,אתר זעיר פנימי,28/10/2014,17/07/2024,10/07/2024,יש היתר,35.95,5.93,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר ממנה.,http://documents.sviva.gov.il/B001_1_ER8098B_20141028_0710.pdf,http://documents.sviva.gov.il/B002_1_ER8098B_20240717_1457.pdf,דור 3 4
4030,PHI (משרת את הוט ופרטנר),WE3216L,כפר סבא,שטח פתוח ליד מיכל המים שכונת קפלן,עירית כפר סבא,כפר סבא,194090,677836,תורן קרקעי,30/04/2019,17/07/2024,10/07/2024,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום.,http://documents.sviva.gov.il/B001_1_WE3216L_20190430_0744.pdf,http://documents.sviva.gov.il/B002_1_WE3216L_20240717_1444.pdf,דור 2 3 4
4031,PHI (משרת את הוט ופרטנר),JS1123B,ירושלים,אריה בן אליעזר 47,עירית ירושלים,ירושלים,218762,627210,תורן על הגג,09/05/2024,,,יש היתר,68.54,7.64,רחוב אריה בן אליעזר 87 - מבנה מגורים - קומה 1 במרחק 48 מטר,http://documents.sviva.gov.il/B001_1_JS1123B_20240509_1324.pdf,http://documents.sviva.gov.il/B002_1_JS1123B_20241111_1545.pdf,דור 3 4 5
4032,PHI (משרת את הוט ופרטנר),WE0245G,מודיעין,שדרות המעלה 1,מ.מקומית מודיעין,מודיעין מכבים רעות,196906,646823,תורן על הגג,19/05/2024,,,יש היתר,25.24,2.77,מבנה משרדי אוריון המערבי בצלע ההר 26 במרחק 35 מטר,http://documents.sviva.gov.il/B001_1_WE0245G_20240519_0855.pdf,,דור 3 4 5
4033,PHI (משרת את הוט ופרטנר),JS1028M,ירושלים,ג`בל מכבר,עירית ירושלים,ירושלים,222984,628570,תורן על הגג,23/05/2024,,,יש היתר,52.56,7.97,מרפסת במרחק 6 מטר,http://documents.sviva.gov.il/B001_1_JS1028M_20240523_0829.pdf,http://documents.sviva.gov.il/B002_1_JS1028M_20241111_1558.pdf,דור 3 4 5
